AT,AP,AH,AFDP,GTEP,TIT,TAT,CDP,TEY,CO,NOX
21.912,1007.7,91.652,4.1661,24.269,1082.3,549.91,11.764,128.17,2.1087,60.684
20.537,1017.5,80.0,3.6958,24.41,1079.4,550.02,11.909,130.64,1.8349,51.376
23.249,1010.1,93.233,3.9787,20.381,1059.5,549.98,10.554,110.71,4.4445,50.941
18.817,1013.0,89.776,4.3892,25.213,1089.9,549.88,12.017,133.99,1.879,65.75
24.093,1015.9,77.196,3.9035,25.502,1091.4,550.33,12.037,133.67,1.3916,57.734
11.631,1027.1,74.619,4.5451,32.262,1099.8,534.55,13.914,159.52,2.3066,46.63
11.861,1012.2,92.786,3.6474,25.663,1079.7,550.18,11.907,136.06,1.3489,62.812
17.114,1012.9,70.972,3.4768,29.667,1084.8,550.12,12.142,136.14,3.3673,62.219
20.762,1002.3,61.546,2.9626,19.54,1048.4,549.72,10.381,108.72,4.7114,55.59
24.741,1013.1,79.721,4.2417,29.66,1100.0,546.21,13.147,146.87,1.7493,55.306
14.243,1021.4,69.226,3.2667,23.74,1077.5,550.17,11.769,130.95,2.7491,56.595
11.823,1017.1,92.084,3.5352,24.999,1078.2,550.01,11.886,134.51,1.3195,58.657
14.499,1017.5,77.14,3.2958,24.252,1085.9,549.8,11.931,132.95,1.1926,66.62
30.932,1009.8,65.913,4.3271,26.584,1094.4,549.83,12.286,133.85,1.7617,65.387
25.683,1010.2,79.16,4.0235,23.075,1075.6,550.15,11.347,122.07,2.0248,51.637
8.3609,1009.1,84.023,3.8146,22.222,1075.5,550.14,11.465,127.94,1.1325,80.294
10.003,1017.5,81.442,5.1518,28.513,1100.2,544.75,12.989,150.08,1.042,94.616
20.706,1013.2,70.192,3.762,25.464,1082.2,550.07,11.939,133.66,1.6626,60.473
15.734,1021.6,60.72,4.1089,25.811,1091.0,546.87,12.428,138.46,1.2342,76.568
26.49,1002.4,90.524,4.1979,25.583,1080.1,550.03,11.984,129.13,1.5965,46.139
29.121,1008.6,70.359,4.1653,25.263,1079.1,550.25,11.783,128.0,1.7991,51.195
18.857,1010.8,84.954,2.8214,24.641,1047.9,550.0,10.442,108.48,4.4151,53.63
26.296,1010.7,54.421,3.581,20.613,1061.3,550.02,10.635,111.16,3.0516,54.342
4.7432,1025.7,83.609,3.3104,22.88,1074.2,549.83,11.679,131.06,3.7755,67.078
7.7501,1015.3,86.275,2.9304,22.288,1065.7,549.5,11.317,125.03,4.3542,72.922
13.13,1024.5,32.557,4.1966,32.949,1099.9,537.8,13.646,155.59,2.5917,61.631
11.237,1019.7,71.558,4.2633,34.911,1099.9,534.23,13.915,160.02,2.4722,53.415
23.247,1013.3,78.84,5.1082,29.737,1099.9,546.73,13.1,147.05,1.1478,54.696
13.178,1018.1,88.839,5.7878,32.108,1100.0,530.64,13.953,158.55,0.79873,62.876
18.663,1007.6,94.82,3.2855,21.042,1066.0,550.03,10.875,117.72,1.5878,59.634
16.889,1011.2,90.326,3.3066,19.408,1056.2,549.95,10.491,110.27,4.5188,61.969
7.682,1017.2,83.327,2.9898,23.604,1084.3,549.95,11.848,134.33,2.7419,84.15
7.5363,1017.1,91.681,4.1526,23.546,1084.4,549.96,11.893,134.43,1.7288,78.391
11.356,1018.2,88.108,5.659,32.864,1099.8,528.45,13.948,161.42,1.1675,66.246
14.997,1020.9,73.088,3.3163,23.629,1075.9,550.39,11.774,129.23,1.4932,57.471
12.32,1020.1,62.218,3.4369,25.454,1086.0,549.92,12.297,138.54,2.3456,67.668
33.205,1009.7,45.046,4.448,29.621,1099.9,546.77,13.027,146.75,1.7714,55.615
6.3061,1012.7,92.746,4.0692,23.764,1084.9,550.0,11.887,133.81,2.1337,82.717
8.3505,1008.0,80.518,2.943,23.742,1077.1,550.32,11.723,133.43,3.6109,71.454
8.169,1026.5,83.766,3.9745,29.379,1086.0,539.03,13.051,148.75,0.3203,68.489
10.866,1004.4,97.979,3.7351,25.333,1077.2,549.67,11.922,134.82,1.2059,59.754
15.881,1014.9,90.521,4.3148,23.752,1082.3,549.96,11.588,130.08,1.5377,69.175
13.176,1006.7,79.648,2.7234,19.257,1048.2,550.2,10.319,110.13,4.9753,62.878
11.996,1021.0,96.525,3.5993,24.824,1077.9,550.51,11.902,133.65,1.3778,59.001
11.7,1012.8,79.893,5.6926,32.293,1099.9,532.18,13.656,158.53,0.43945,71.191
4.0246,1011.3,93.136,2.7425,20.868,1066.7,549.66,11.035,120.66,4.52,106.75
12.406,1023.4,78.961,4.8399,32.508,1100.0,529.14,13.979,160.39,0.80181,66.025
22.504,1019.9,70.351,4.1221,22.586,1066.1,550.13,11.319,119.55,2.4592,56.928
19.529,1008.5,69.286,3.7331,25.664,1082.9,550.05,11.965,135.22,1.7175,67.193
22.394,1010.6,82.459,3.7179,25.17,1088.8,550.02,12.048,132.56,1.274,70.398
14.138,1016.1,64.509,4.146,29.31,1099.7,537.08,13.505,154.73,0.89535,65.953
10.784,1021.9,91.012,3.8418,23.706,1085.1,550.0,11.795,133.33,1.4313,78.225
23.056,1015.2,75.667,4.4537,30.926,1100.2,535.96,13.476,151.86,1.1977,57.412
8.813,1023.0,64.636,2.6444,20.616,1047.5,549.78,10.477,110.0,6.6773,73.431
7.7408,1016.0,89.729,3.7537,23.76,1084.4,549.73,11.944,134.87,0.80827,79.424
21.092,1010.4,41.815,3.8171,27.503,1095.2,550.2,12.697,142.35,1.6157,62.923
9.5718,1016.0,78.484,3.1687,26.221,1089.6,550.05,12.367,142.63,2.6593,69.319
18.745,1015.0,77.443,4.0861,27.501,1092.9,550.31,12.452,141.21,1.2152,61.176
28.32,1012.7,81.031,3.5826,21.062,1055.0,550.1,10.756,109.91,3.7057,47.847
24.508,1012.5,82.549,3.6777,22.698,1064.6,550.17,11.189,118.81,1.6866,44.718
21.841,1020.1,87.316,4.1729,22.682,1066.9,549.95,11.215,120.33,2.6657,53.065
20.882,1015.5,94.112,4.6085,25.288,1091.0,550.16,12.195,134.34,1.412,61.963
10.08,1014.8,45.48,4.2204,35.27,1099.9,536.48,13.747,158.73,2.5341,61.864
15.663,1012.8,86.292,3.7048,25.571,1079.3,550.1,12.054,134.0,1.2456,58.66
26.412,1005.4,90.345,4.1556,25.335,1079.1,549.9,11.861,128.58,1.8312,47.079
26.529,1012.5,55.414,4.6638,30.367,1100.0,543.28,13.346,149.97,1.8441,56.898
17.466,1014.8,84.834,3.509,19.529,1057.4,549.86,10.529,111.01,4.2554,58.147
12.721,1024.5,82.015,4.9368,31.752,1100.1,528.95,14.034,160.07,0.85547,64.816
5.8495,997.07,93.779,2.6878,18.922,1041.8,549.76,10.241,109.11,3.7468,69.68
24.906,1015.6,65.834,4.8846,31.477,1100.2,540.97,13.457,152.81,0.96054,50.856
14.03,1005.9,92.82,3.1185,23.285,1077.1,549.56,11.482,127.24,2.4018,80.771
22.636,1008.0,88.175,3.2867,20.404,1051.3,550.22,10.569,109.83,4.3461,52.609
9.1857,1021.0,85.704,2.5621,22.3,1025.9,537.64,10.081,103.18,6.6414,104.54
9.6414,1017.0,94.541,3.5043,24.742,1077.3,549.87,11.822,134.5,1.1714,60.562
14.158,1001.5,88.585,4.1276,32.158,1100.0,532.44,13.753,157.21,1.437,74.849
7.4651,1023.6,74.974,4.4723,32.583,1100.0,532.42,14.09,162.49,2.1938,50.306
17.574,1005.3,93.775,3.3333,25.56,1088.5,549.92,11.927,134.18,2.054,72.998
20.945,1008.0,79.487,3.862,24.863,1080.3,550.38,11.964,131.52,1.8158,48.002
11.647,1025.8,91.548,4.1061,24.402,1087.7,550.19,11.979,134.7,1.3191,74.523
17.344,1010.7,95.589,4.6764,19.426,1053.9,550.07,10.469,109.0,4.0103,66.893
4.1593,1010.6,86.69,2.5022,19.009,1053.8,548.41,10.536,111.64,7.0911,118.4
11.205,1021.7,76.999,4.8487,32.264,1100.1,530.21,13.868,160.14,1.3011,67.953
20.092,1009.8,93.843,3.2466,19.644,1056.4,549.97,10.421,109.47,4.5927,54.868
8.5284,1009.7,95.424,3.7317,25.312,1078.4,549.84,12.004,136.12,1.2005,63.801
13.382,1015.2,88.189,2.9808,24.419,1085.9,549.83,11.897,133.87,1.733,73.576
1.5348,1009.0,83.067,3.0899,23.316,1074.6,550.01,11.665,131.04,2.875,80.361
8.3955,1015.8,74.358,4.0375,33.069,1099.9,534.23,13.903,162.04,2.5699,61.434
22.193,1001.9,71.907,3.804,25.359,1089.1,550.19,12.111,132.85,1.406,65.695
19.586,1009.8,90.685,3.1502,19.846,1058.9,549.94,10.59,111.77,2.5052,58.359
21.763,1012.0,85.03,3.1628,20.095,1059.5,549.96,10.763,111.74,1.7963,55.913
23.121,1018.9,53.957,4.7607,30.333,1100.0,535.27,13.556,153.17,1.1651,62.791
9.3599,1020.1,82.036,2.5699,22.436,1058.8,549.55,10.92,119.08,2.297,74.766
23.393,1009.5,75.212,3.897,26.91,1083.3,545.79,12.381,135.26,2.4005,51.515
7.2804,1007.6,86.61,4.1006,23.561,1083.2,549.85,11.84,133.68,1.7374,80.357
25.276,1008.4,81.753,4.0102,25.055,1078.8,550.07,11.815,128.7,1.7883,51.34
23.386,1015.6,54.923,5.478,30.797,1100.0,540.03,13.541,152.7,1.5005,58.756
24.728,1008.8,50.105,3.7835,25.324,1090.1,550.33,12.131,133.27,1.0388,71.678
3.8334,1021.5,67.958,3.0822,23.254,1075.4,549.65,11.737,131.64,3.1375,80.572
11.999,1013.9,91.935,3.6266,25.118,1086.8,549.96,11.976,134.16,1.2813,62.326
30.855,1012.2,56.994,4.5319,26.863,1096.6,550.0,12.405,134.79,0.3983,64.838
19.1,1017.7,95.722,4.1,20.98,1065.3,549.86,10.841,116.31,5.1322,61.707
17.893,1008.9,65.084,4.4498,31.527,1100.1,533.45,13.798,157.72,1.1715,64.035
26.51,1005.5,67.97,4.1416,28.579,1098.6,548.98,12.898,144.13,2.0115,55.204
19.112,1014.0,67.717,3.4972,31.094,1084.0,549.87,12.148,134.82,2.1074,60.015
27.081,1012.3,83.646,5.1237,26.187,1093.9,549.86,12.171,134.42,1.1414,56.673
15.699,1002.6,81.967,3.3292,25.119,1087.4,549.98,11.904,134.32,1.9001,81.355
18.727,1005.8,85.997,3.3213,19.628,1055.1,550.01,10.36,110.1,4.6724,62.828
9.9591,1008.5,90.763,4.5199,23.613,1083.1,550.27,11.812,133.31,1.0431,70.163
16.666,1021.2,72.736,3.3516,18.781,1035.2,537.92,10.342,105.05,8.256,99.238
5.6607,1022.1,93.031,4.6318,31.87,1096.9,529.64,13.822,161.45,0.18008,67.245
32.819,1007.3,51.074,4.4561,29.386,1099.8,547.54,13.045,145.89,1.814,56.633
17.473,1014.8,61.001,3.3743,25.452,1082.9,549.71,12.113,134.66,2.0721,60.37
15.687,1010.8,92.724,4.5252,31.235,1100.1,543.99,13.401,152.77,1.9138,83.932
21.223,1017.1,61.208,3.4689,24.492,1079.6,550.28,11.985,130.33,1.9137,51.257
11.276,1015.9,75.83,3.1346,26.369,1074.0,549.73,11.572,129.69,1.8931,64.222
14.413,1015.1,94.577,3.2086,24.923,1087.0,549.73,11.989,133.88,0.92416,62.053
30.514,1004.1,69.854,4.8366,28.992,1097.9,549.27,12.816,142.05,1.8406,53.631
12.988,1020.6,92.301,4.6425,25.817,1095.7,550.15,12.384,140.76,1.8687,76.833
25.995,1011.3,69.29,5.3695,25.96,1092.9,550.4,12.154,134.15,1.2905,63.361
20.887,1017.4,57.866,3.2128,29.956,1073.4,550.1,11.649,127.11,1.6198,63.17
24.734,1011.4,46.865,2.8979,18.726,1051.1,549.99,10.259,104.8,2.6952,61.79
20.428,1006.2,94.643,3.7688,24.237,1073.3,549.91,11.679,127.28,2.0982,51.566
25.425,1013.2,88.842,4.2253,25.348,1089.9,550.0,12.073,132.85,1.7723,58.192
10.758,1019.8,79.128,2.6282,22.317,1061.8,549.95,10.99,120.94,2.17,61.224
4.3253,1008.0,84.416,4.124,23.548,1082.8,550.06,11.749,134.97,1.6917,84.729
12.154,1021.6,82.719,2.654,18.296,1026.6,538.96,10.245,102.08,13.605,96.976
19.336,1006.3,99.113,3.1524,19.794,1058.2,549.91,10.421,111.81,2.2639,55.125
15.482,997.69,92.358,2.5944,19.695,1055.0,550.02,10.386,110.62,5.3623,71.344
31.497,1011.7,56.424,4.5252,29.863,1100.0,540.99,13.185,146.57,0.52703,63.164
19.445,1013.4,85.131,4.6568,31.228,1099.9,541.71,13.405,152.65,1.0714,55.3
28.033,1007.9,53.967,3.4727,21.262,1063.4,549.22,10.837,113.85,3.379,55.161
30.801,1009.1,62.428,4.1791,25.753,1090.6,550.38,12.114,131.86,1.7673,60.774
22.82,1014.6,77.365,4.3332,25.799,1092.2,550.21,12.035,134.54,1.6197,67.532
25.891,1008.5,63.853,4.3445,25.58,1090.8,550.12,12.116,132.82,1.1569,65.994
10.669,1020.1,86.93,2.5728,21.382,1062.5,550.25,11.093,121.17,2.4995,70.847
10.708,1020.3,81.037,4.4943,23.089,1079.2,549.91,11.564,129.07,1.532,79.665
11.702,1016.3,62.237,4.4126,25.035,1090.9,550.07,12.141,133.68,1.3225,81.835
17.843,1011.4,95.252,3.1527,19.82,1048.7,550.06,10.364,109.48,5.3736,58.756
23.256,1018.5,62.541,4.3041,25.367,1090.5,549.7,12.132,132.79,1.5238,67.976
33.294,1010.9,40.347,3.7694,22.157,1069.2,550.01,11.114,114.55,4.6081,60.843
18.585,1004.7,78.561,5.2349,31.172,1100.1,536.68,13.513,152.77,0.72828,64.125
10.807,1017.6,97.561,3.4134,26.411,1089.3,544.44,12.364,140.76,1.1473,73.856
26.661,1010.2,77.458,4.7924,24.566,1084.9,550.03,11.811,127.88,1.7595,55.146
4.256,1020.8,85.997,4.1233,33.761,1099.8,531.59,14.1,164.64,1.7864,57.829
10.356,1019.4,95.312,3.3602,25.308,1078.7,550.08,11.853,135.49,1.1887,65.191
22.601,1007.3,71.424,3.8735,24.679,1079.9,550.37,11.879,130.83,1.9881,48.039
13.069,1016.6,94.583,3.2371,24.622,1086.6,550.0,11.864,133.94,1.2673,65.181
23.972,1012.9,90.395,3.9693,25.148,1089.0,550.02,12.009,131.93,0.90558,55.533
9.4406,1006.7,97.333,3.0816,23.691,1081.9,550.07,11.628,132.03,1.4003,77.506
10.714,1010.6,71.77,2.7423,20.644,1060.3,547.16,10.935,117.62,5.3648,86.759
19.956,998.36,97.393,2.6329,19.73,1053.8,550.07,10.323,108.07,4.5208,63.56
16.526,1007.3,67.689,3.251,24.487,1086.6,550.11,11.891,133.56,1.7015,76.826
31.65,1008.3,40.579,4.2305,26.519,1093.3,550.21,12.186,132.85,0.96367,68.943
8.332,1017.2,75.696,4.4079,24.221,1084.6,549.91,11.829,134.7,0.95587,81.855
17.686,1004.4,60.783,3.4626,31.342,1084.3,550.08,12.06,136.12,1.9783,61.562
11.303,1013.3,74.849,4.1629,24.297,1086.3,550.21,11.89,134.66,1.2938,77.129
22.342,1006.6,75.533,3.1176,20.008,1058.1,550.04,10.652,111.14,4.4714,49.371
14.826,1020.2,84.866,3.2274,24.762,1087.3,549.96,11.922,133.59,1.5364,65.337
24.648,1015.5,73.752,3.6641,19.942,1057.3,549.99,10.574,108.54,4.6007,53.376
26.431,1004.1,86.48,4.3032,29.128,1099.9,544.03,12.865,144.76,0.12674,54.287
19.561,1009.1,97.296,5.048,30.295,1099.9,545.2,13.176,148.96,1.3167,54.581
15.601,1016.0,86.453,3.5874,24.042,1077.7,549.73,11.847,130.9,2.1345,53.881
6.7633,1003.7,95.571,3.2633,23.228,1067.4,549.77,11.389,128.06,0.55863,65.186
16.293,1008.4,75.721,4.5609,31.498,1100.0,537.49,13.394,150.94,1.393,77.472
25.492,1011.7,75.164,4.7012,26.54,1087.3,550.02,12.296,133.85,1.1571,57.863
25.959,1010.6,90.99,6.1074,30.099,1100.1,540.57,13.198,146.26,0.80913,55.547
28.649,1008.2,72.596,3.9579,25.332,1079.2,550.21,11.904,128.29,1.6927,47.247
9.0248,1016.0,92.994,3.6286,25.308,1079.0,550.11,12.03,136.01,1.719,63.243
8.0334,1019.7,75.074,3.8078,33.197,1099.9,531.95,14.04,163.09,0.69504,55.957
19.12,1013.6,94.97,3.5809,21.239,1057.9,550.38,10.894,115.16,3.6173,55.23
23.122,1014.5,74.123,3.9911,25.519,1091.5,549.84,12.129,133.49,1.1147,66.088
19.839,1007.7,94.127,5.0316,30.618,1099.8,543.61,13.344,150.23,1.2191,54.819
16.469,1012.6,87.318,3.8207,25.806,1089.2,550.05,12.072,134.24,1.1558,64.458
23.08,1013.1,88.133,4.394,25.247,1090.6,550.19,12.174,133.85,1.474,59.271
13.685,1016.5,97.967,4.3747,25.609,1080.7,549.87,11.951,135.93,1.5644,60.168
21.866,1013.6,70.95,3.7597,25.77,1083.3,549.99,12.069,133.98,1.7524,62.003
17.761,1014.2,69.305,3.7407,25.901,1089.8,550.08,12.131,134.68,1.1962,63.165
19.571,1012.7,72.327,4.2543,25.119,1089.1,549.83,12.03,133.52,2.0285,68.944
15.947,1011.8,75.548,2.7411,19.281,1048.9,550.05,10.492,110.06,4.791,59.946
10.744,1026.1,90.94,4.0459,19.941,1058.6,549.2,10.69,113.68,2.5939,80.645
21.592,1007.8,66.921,3.4462,22.044,1063.5,550.21,11.11,119.51,2.8626,48.094
14.072,1013.2,89.43,2.416,19.186,1049.1,546.96,10.467,108.84,6.6719,78.987
20.16,1003.7,78.53,5.869,30.424,1100.0,539.18,13.329,149.27,1.6733,73.879
28.792,1014.4,64.934,4.0737,23.83,1071.6,550.06,11.484,121.74,1.8178,49.952
1.9691,1016.6,78.177,3.4078,25.161,1085.2,549.92,12.221,138.56,2.9472,75.356
9.9894,1016.3,81.859,3.1088,24.128,1084.8,549.4,11.835,134.63,2.9087,79.949
29.504,1005.0,71.349,4.408,26.614,1095.2,550.14,12.34,134.77,0.20078,58.143
9.0601,1031.5,83.01,5.3986,33.816,1100.0,523.63,14.391,165.31,0.72577,61.28
14.589,1001.6,85.313,3.8327,31.706,1099.8,533.84,13.612,156.93,0.60579,69.072
24.771,1010.2,92.079,3.5548,20.209,1058.4,549.96,10.563,110.15,6.0009,49.45
15.183,1007.4,85.906,3.3144,24.101,1076.6,550.34,11.797,130.69,2.2585,54.461
29.651,1014.0,51.949,4.2357,29.568,1099.8,546.29,13.104,146.82,0.64932,46.956
23.3,1011.2,81.671,3.8238,24.659,1079.3,550.1,11.92,129.85,2.5393,41.811
10.635,1017.0,72.859,3.2115,18.981,1024.7,529.37,10.456,106.35,10.366,119.23
13.323,1003.3,98.786,3.8008,31.577,1100.0,534.01,13.629,157.64,0.59727,67.482
18.426,1012.0,86.046,4.2585,30.033,1099.9,543.46,13.318,151.23,1.1164,46.829
8.4151,1025.6,87.997,4.1166,20.776,1049.3,539.99,10.928,116.04,6.0646,87.008
23.758,1018.6,80.085,3.2884,21.331,1060.3,549.81,10.988,115.94,4.2026,50.753
10.985,1004.9,91.923,4.3674,31.684,1100.1,539.42,13.567,156.63,2.1729,62.269
22.02,1009.0,87.652,3.6573,22.975,1066.7,550.06,11.269,121.08,3.0674,52.856
10.97,1006.0,82.406,2.5589,21.479,1061.1,550.1,11.091,120.73,2.2124,67.847
27.876,1015.4,64.666,4.1124,25.693,1091.2,549.99,12.25,132.79,0.19436,65.149
15.566,1002.9,85.538,2.807,21.169,1047.1,549.93,10.338,109.26,3.6609,61.935
4.5749,1028.6,92.224,5.1902,33.152,1099.9,530.29,14.239,165.08,2.0612,46.988
29.542,1010.3,63.799,4.113,26.247,1094.4,549.82,12.264,133.77,0.035076,59.313
10.4,1019.4,78.528,5.7295,32.723,1100.0,529.99,13.92,159.92,0.51711,68.534
15.691,1001.8,84.095,2.6334,19.19,1053.9,549.91,10.409,109.42,5.229,73.402
22.605,1010.3,97.675,4.4942,25.296,1089.4,549.65,12.101,132.78,1.4295,58.89
24.13,1009.4,92.041,3.8747,24.913,1077.4,550.06,11.812,127.23,1.863,43.819
14.208,1010.2,82.371,3.8098,32.57,1100.0,539.89,13.619,155.61,1.2219,29.063
22.137,1006.9,86.682,4.1377,25.358,1088.5,549.96,11.886,133.84,1.6704,64.159
4.8825,1020.7,58.592,5.2343,32.318,1100.1,528.75,13.989,164.08,0.82917,69.248
25.359,1011.9,48.489,3.8452,24.981,1081.6,549.83,11.977,130.76,2.2188,58.098
7.4354,1014.7,68.754,3.2144,23.848,1078.6,550.03,11.882,134.36,3.454,73.084
26.506,1018.0,40.8,3.9281,25.256,1079.9,549.97,11.944,127.3,1.594,54.436
18.001,1018.1,90.526,3.1173,19.803,1048.9,549.78,10.464,108.44,5.34,54.433
12.632,1006.2,96.855,4.136,24.15,1085.4,549.88,11.919,133.75,1.2909,74.197
3.7768,1027.1,85.45,4.235,23.557,1085.5,550.0,11.868,133.67,2.6638,87.708
23.174,1011.1,85.348,3.5047,20.095,1059.3,549.95,10.641,110.7,3.6828,51.829
24.735,1014.8,68.945,4.0121,25.243,1083.0,550.16,12.087,131.88,1.7782,51.55
13.788,1014.3,92.058,3.3041,24.615,1087.0,549.73,11.984,134.35,2.0754,71.549
12.417,1017.7,71.664,3.8318,19.422,1048.6,544.85,10.417,110.5,3.6076,81.011
29.47,1008.1,65.874,4.7855,29.587,1099.2,548.04,12.984,144.32,1.2103,56.06
12.926,1012.7,83.231,4.239,31.815,1097.2,530.84,13.664,156.09,0.75861,61.677
2.3623,1008.5,85.392,2.7756,23.356,1082.4,549.96,11.72,134.85,1.4243,83.389
5.8144,1004.4,92.736,2.8997,23.731,1082.9,550.02,11.731,134.4,1.6764,80.425
27.152,1016.2,62.933,4.4038,25.954,1093.9,550.16,12.235,133.73,1.0229,66.142
18.589,1018.8,87.665,3.9595,24.774,1089.5,549.96,12.127,134.0,1.611,66.62
10.013,1010.8,89.282,3.7544,23.616,1082.6,550.02,11.676,132.67,0.3966,74.4
6.3587,1029.7,71.044,3.8321,33.445,1100.1,531.05,14.161,164.28,0.69491,57.256
21.947,1011.0,92.221,4.5847,24.953,1079.7,549.79,11.903,130.0,1.8647,53.217
12.171,1014.5,76.91,3.0651,23.91,1083.2,549.98,11.729,131.76,1.6852,76.608
24.401,1004.4,68.257,4.4446,31.057,1099.8,537.01,13.391,150.98,0.37775,56.058
22.853,1013.0,78.608,4.6824,25.462,1082.2,549.93,11.938,131.59,1.8739,57.011
11.314,1015.9,85.523,4.3214,32.947,1100.0,528.71,13.984,160.75,1.5218,70.409
9.8384,1026.7,70.018,5.4209,32.602,1100.4,527.22,14.212,162.61,1.6206,69.055
9.3863,1016.3,80.769,3.3051,27.248,1095.5,549.73,12.649,146.88,2.1202,69.149
12.502,1030.6,72.394,3.3867,23.613,1077.4,549.93,11.824,130.84,3.0602,61.444
30.709,1008.7,48.966,4.3878,30.232,1100.1,544.57,13.193,148.0,1.8879,56.171
16.36,1018.4,77.296,4.1607,32.409,1099.9,532.07,13.789,156.34,1.2723,71.976
22.187,1011.8,89.846,3.0787,19.875,1058.6,550.04,10.609,111.28,2.351,53.961
8.6773,1015.5,92.945,2.7313,23.789,1083.2,549.99,11.752,133.71,1.9367,67.249
10.725,1019.3,86.974,2.5723,21.394,1062.6,549.93,11.037,121.24,2.3131,69.776
5.0232,1017.8,87.114,3.8648,21.435,1032.5,524.71,11.029,113.6,43.397,92.062
7.5857,1004.3,75.043,3.105,26.09,1072.8,550.01,11.581,130.81,3.6337,71.979
22.661,1002.3,90.161,3.8808,25.528,1089.9,549.96,12.032,134.23,1.56,67.425
11.172,1009.4,100.15,2.5263,18.865,1051.0,548.7,10.286,109.07,7.6375,88.608
15.923,1020.6,43.542,4.2929,31.303,1099.8,537.72,13.764,154.84,1.964,55.287
20.631,1011.0,98.946,3.3748,20.466,1052.3,550.28,10.581,110.39,6.4295,56.384
15.952,1014.8,48.567,4.0085,19.801,1058.3,550.02,10.613,112.35,2.299,77.948
1.9532,1020.1,84.985,2.5304,20.116,1048.7,544.92,10.799,116.27,7.4491,113.25
26.086,1005.9,87.4,4.1014,25.544,1080.2,549.87,11.998,129.55,2.1884,48.658
23.074,1021.2,67.642,3.51,21.748,1070.8,549.94,11.211,118.57,2.5221,63.623
25.203,1014.0,81.994,4.309,29.776,1100.1,545.23,13.168,147.27,1.7897,52.051
14.818,1008.3,85.673,2.8982,18.872,1054.2,549.85,10.363,110.43,3.5465,72.68
29.578,1013.5,62.888,4.6137,24.082,1082.0,550.14,11.723,124.55,2.4147,57.711
15.536,1023.4,80.639,4.2152,24.323,1087.0,549.95,11.905,132.98,1.8295,66.434
11.994,1021.4,76.061,3.8644,19.767,1047.6,543.3,10.502,111.36,5.0076,83.61
11.983,1008.7,56.61,3.9485,34.744,1100.0,538.74,13.581,157.18,1.4699,58.128
14.694,1008.5,87.137,2.8904,18.864,1054.1,549.73,10.432,110.58,3.7566,73.151
23.074,1015.0,62.654,3.248,20.515,1062.5,549.91,10.742,113.14,2.4141,54.998
13.857,1016.0,72.712,4.2201,31.128,1100.0,538.98,13.651,155.42,1.5158,48.993
15.143,996.31,78.377,2.9018,22.765,1059.4,549.86,10.991,118.75,4.2754,62.334
26.523,1013.7,69.626,3.8718,25.714,1093.2,550.3,12.098,133.83,0.65277,64.454
26.101,1012.5,73.206,4.4128,25.932,1093.0,550.31,12.264,134.09,1.8723,66.555
8.7502,1024.8,62.119,4.2881,33.507,1100.1,527.55,14.087,162.0,1.0496,71.295
17.058,1005.4,91.234,4.3263,19.185,1052.9,549.91,10.339,108.73,3.8003,69.196
17.324,992.29,53.62,3.2948,28.908,1074.3,550.01,11.679,129.29,3.6634,65.224
22.791,1008.8,54.645,3.5724,30.538,1084.8,549.9,12.087,134.85,1.7803,56.416
7.7751,1006.0,91.053,2.1939,19.184,1035.7,536.77,10.428,109.58,12.195,96.56
15.703,1012.5,64.501,3.6639,25.087,1076.9,550.0,11.835,132.21,0.99108,59.977
15.583,1003.3,85.334,4.1155,19.493,1054.6,549.97,10.379,110.69,4.0491,70.496
23.346,1013.0,69.876,4.018,25.536,1090.3,550.06,12.155,134.02,1.7118,65.494
25.19,1011.5,85.065,4.317,26.065,1092.7,550.04,12.098,134.75,0.62826,57.758
24.571,1010.2,67.599,5.2774,30.343,1099.9,544.78,13.224,148.57,1.2742,55.722
22.065,1006.7,90.994,3.3956,20.286,1050.8,550.27,10.571,109.41,4.3611,50.717
2.3053,1009.2,67.219,2.3944,18.847,1034.6,540.58,10.408,110.81,9.5457,90.895
18.027,1005.4,79.476,3.1382,22.256,1072.4,549.91,11.296,122.39,2.8358,64.632
17.71,1017.0,58.383,3.6153,24.58,1087.0,549.39,11.859,134.18,1.2841,69.823
25.011,1006.9,85.59,4.6145,30.459,1099.9,545.69,13.164,148.24,1.1327,58.135
15.83,1023.5,98.148,4.09,31.83,1100.1,538.83,13.648,155.38,1.0866,81.492
21.512,1007.8,76.179,3.0768,19.991,1059.1,549.92,10.641,111.86,1.9182,56.157
16.387,1014.9,72.247,3.9701,22.461,1065.9,549.97,11.295,121.9,2.7227,64.282
16.622,1007.9,87.62,3.6929,25.026,1079.7,549.77,11.921,133.27,1.7404,62.761
6.1255,1020.2,91.207,2.7017,20.043,1060.6,549.56,10.715,115.63,6.5636,101.51
7.0928,1008.6,95.377,2.9336,22.2,1074.3,549.94,11.319,126.41,3.665,88.92
7.6387,1006.9,83.914,3.0484,23.043,1073.5,550.05,11.664,130.91,3.3985,71.272
8.8797,1020.9,80.779,2.5676,18.456,1044.8,548.67,10.324,109.2,6.5369,68.806
14.536,1018.3,64.111,3.8198,19.42,1052.7,547.92,10.49,109.93,4.0018,86.273
4.7662,1026.5,87.45,2.7097,22.947,1082.2,549.93,11.743,133.12,2.3137,80.894
18.775,1004.0,93.662,3.5382,24.445,1078.7,550.02,11.767,131.2,2.0644,45.817
